0.00	0	0	0.00	0.00	0.00	0.00	0.00
0.07	0	0	0.00	0.00	0.00	0.00	0.00
0.13	0	0	0.00	0.00	0.00	0.00	0.00
0.20	0	0	0.00	0.00	0.00	0.00	0.00
0.26	0	0	0.00	0.00	0.00	0.00	0.00
0.33	0	0	0.00	0.00	0.00	0.00	0.00
0.40	0	0	0.00	0.00	0.00	0.00	0.00
0.46	0	0	0.00	0.00	0.00	0.00	0.00
0.53	0	0	0.00	0.00	0.00	0.00	0.00
0.59	0	0	0.00	0.00	0.00	0.00	0.00
0.66	0	0	0.00	0.00	0.00	0.00	0.00
0.73	0	0	0.00	0.00	0.00	0.00	0.00
0.79	0	0	0.00	0.00	0.00	0.00	0.00
0.86	0	0	0.00	0.00	0.00	0.00	0.00
0.92	0	0	0.00	0.00	0.00	0.00	0.00
0.99	0	0	0.00	0.00	0.00	0.00	0.00
1.06	0	0	0.00	0.00	0.00	0.00	0.00
1.12	0	0	0.00	0.00	0.00	0.00	0.00
1.19	0	0	0.00	0.00	0.00	0.00	0.00
1.25	0	0	0.00	0.00	0.00	0.00	0.00
1.32	0	0	0.00	0.00	0.00	0.00	0.00
1.39	0	0	0.00	0.00	0.00	0.00	0.00
1.45	0	0	0.00	0.00	0.00	0.00	0.00
1.52	0	0	0.00	0.00	0.00	0.00	0.00
1.58	0	0	0.00	0.00	0.00	0.00	0.00
1.65	0	0	0.00	0.00	0.00	0.00	0.00
1.72	0	0	0.00	0.00	0.00	0.00	0.00
1.78	0	0	0.00	0.00	0.00	0.00	0.00
1.85	0	0	0.00	0.00	0.00	0.00	0.00
1.91	0	0	0.00	0.00	0.00	0.00	0.00
1.98	0	0	0.00	0.00	0.00	0.00	0.00
2.05	0	0	0.00	0.00	0.00	0.00	0.00
2.11	0	0	0.00	0.00	0.00	0.00	0.00
2.18	0	0	0.00	0.00	0.00	0.00	0.00
2.24	0	0	0.00	0.00	0.00	0.00	0.00
2.31	0	0	0.00	0.00	0.00	0.00	0.00
2.38	0	111	111.00	33.30	7.33	0.00	0.00
2.44	0	110	110.00	33.00	14.59	0.00	40.63
2.51	0	110	110.00	33.00	21.85	0.00	47.59
2.57	21	111	90.00	27.00	27.79	0.00	54.85
2.64	0	111	111.00	33.30	35.11	0.00	54.79
2.71	0	111	111.00	33.30	42.44	0.00	68.41
2.77	0	111	111.00	33.30	49.76	0.00	75.74
2.84	0	111	111.00	33.30	57.09	0.00	83.06
2.90	0	111	111.00	33.30	64.42	0.00	90.39
2.97	0	111	111.00	33.30	71.74	0.00	97.72
3.04	0	111	111.00	33.30	79.07	0.00	105.04
3.10	0	111	111.00	33.30	86.39	0.00	112.37
3.17	0	111	111.00	33.30	93.72	0.00	119.69
3.23	0	111	111.00	33.30	101.05	0.00	127.02
3.30	0	111	111.00	33.30	108.37	0.00	134.35
3.37	13	111	98.00	29.40	114.84	0.00	141.67
3.43	53	111	58.00	17.40	118.67	0.00	144.24
3.50	77	111	34.00	10.20	120.91	0.00	136.07
3.56	85	111	26.00	7.80	122.63	0.00	131.11
3.63	90	111	21.00	6.30	124.01	0.00	130.43
3.70	87	111	24.00	7.20	125.60	0.00	130.31
3.76	93	111	18.00	5.40	126.79	0.00	132.80
3.83	87	111	24.00	7.20	128.37	0.00	132.19
3.89	90	111	21.00	6.30	129.76	0.00	135.57
3.96	95	111	16.00	4.80	130.81	0.00	136.06
4.03	95	111	16.00	4.80	131.87	0.00	135.61
4.09	93	111	18.00	5.40	133.06	0.00	136.67
4.16	98	111	13.00	3.90	133.91	0.00	138.46
4.22	93	111	18.00	5.40	135.10	0.00	137.81
4.29	98	111	13.00	3.90	135.96	0.00	140.50
4.36	98	111	13.00	3.90	136.82	0.00	139.86
4.42	95	111	16.00	4.80	137.87	0.00	140.72
4.49	101	111	10.00	3.00	138.53	0.00	142.67
4.55	95	111	16.00	4.80	139.59	0.00	141.53
4.62	101	111	10.00	3.00	140.25	0.00	144.39
4.69	101	111	10.00	3.00	140.91	0.00	143.25
4.75	101	111	10.00	3.00	141.57	0.00	143.91
4.82	98	111	13.00	3.90	142.43	0.00	144.57
4.88	103	111	8.00	2.40	142.96	0.00	146.33
4.95	98	111	13.00	3.90	143.81	0.00	145.36
5.02	103	111	8.00	2.40	144.34	0.00	147.71
5.08	103	111	8.00	2.40	144.87	0.00	146.74
5.15	103	111	8.00	2.40	145.40	0.00	147.27
5.21	103	111	8.00	2.40	145.93	0.00	147.80
5.28	101	111	10.00	3.00	146.59	0.00	148.33
5.35	106	111	5.00	1.50	146.92	0.00	149.59
5.41	101	111	10.00	3.00	147.58	0.00	148.42
5.48	106	111	5.00	1.50	147.91	0.00	150.58
5.54	106	111	5.00	1.50	148.24	0.00	149.41
5.61	106	111	5.00	1.50	148.57	0.00	149.74
5.68	101	111	10.00	3.00	149.23	0.00	150.07
5.74	101	111	10.00	3.00	149.89	0.00	152.23
5.81	103	111	8.00	2.40	150.41	0.00	152.89
5.87	109	111	2.00	0.60	150.55	0.00	152.81
5.94	103	111	8.00	2.40	151.07	0.00	151.15
6.01	109	111	2.00	0.60	151.21	0.00	153.47
6.07	103	111	8.00	2.40	151.73	0.00	151.81
6.14	109	111	2.00	0.60	151.87	0.00	154.13
6.20	109	111	2.00	0.60	152.00	0.00	152.47
6.27	103	111	8.00	2.40	152.53	0.00	152.60
6.34	111	111	0.00	0.00	152.53	0.00	154.93
6.40	109	111	2.00	0.60	152.66	0.00	152.53
6.47	109	111	2.00	0.60	152.79	0.00	153.26
6.53	103	111	8.00	2.40	153.32	0.00	153.39
6.60	109	111	2.00	0.60	153.45	0.00	155.72
6.67	103	111	8.00	2.40	153.98	0.00	154.05
6.73	103	111	8.00	2.40	154.51	0.00	156.38
6.80	111	111	0.00	0.00	154.51	0.00	156.91
6.86	109	111	2.00	0.60	154.64	0.00	154.51
6.93	111	111	0.00	0.00	154.64	0.00	155.24
7.00	111	111	0.00	0.00	154.64	0.00	154.64
7.06	109	111	2.00	0.60	154.77	0.00	154.64
7.13	103	111	8.00	2.40	155.30	0.00	155.37
7.19	111	111	0.00	0.00	155.30	0.00	157.70
7.26	111	111	0.00	0.00	155.30	0.00	155.30
7.33	111	111	0.00	0.00	155.30	0.00	155.30
7.39	109	111	2.00	0.60	155.43	0.00	155.30
7.46	111	111	0.00	0.00	155.43	0.00	156.03
7.52	109	111	2.00	0.60	155.56	0.00	155.43
7.59	111	111	0.00	0.00	155.56	0.00	156.16
7.66	109	111	2.00	0.60	155.69	0.00	155.56
7.72	111	111	0.00	0.00	155.69	0.00	156.29
7.79	109	111	2.00	0.60	155.83	0.00	155.69
7.85	111	111	0.00	0.00	155.83	0.00	156.43
7.92	106	111	5.00	1.50	156.16	0.00	155.83
7.99	111	111	0.00	0.00	156.16	0.00	157.66
8.05	106	111	5.00	1.50	156.49	0.00	156.16
8.12	111	111	0.00	0.00	156.49	0.00	157.99
8.18	114	111	-3.00	-0.90	156.29	0.00	156.49
8.25	111	111	0.00	0.00	156.29	0.00	155.39
8.32	111	111	0.00	0.00	156.29	0.00	156.29
8.38	111	111	0.00	0.00	156.29	0.00	156.29
8.45	111	111	0.00	0.00	156.29	0.00	156.29
8.51	111	111	0.00	0.00	156.29	0.00	156.29
8.58	106	111	5.00	1.50	156.62	0.00	156.29
8.65	114	111	-3.00	-0.90	156.42	0.00	158.12
8.71	111	111	0.00	0.00	156.42	0.00	155.52
8.78	111	111	0.00	0.00	156.42	0.00	156.42
8.84	111	111	0.00	0.00	156.42	0.00	156.42
8.91	111	111	0.00	0.00	156.42	0.00	156.42
8.98	111	111	0.00	0.00	156.42	0.00	156.42
9.04	106	111	5.00	1.50	156.75	0.00	156.42
9.11	111	111	0.00	0.00	156.75	0.00	158.25
9.17	114	111	-3.00	-0.90	156.55	0.00	156.75
9.24	111	111	0.00	0.00	156.55	0.00	155.65
9.31	106	111	5.00	1.50	156.88	0.00	156.55
9.37	111	111	0.00	0.00	156.88	0.00	158.38
9.44	111	111	0.00	0.00	156.88	0.00	156.88
9.50	106	111	5.00	1.50	157.21	0.00	156.88
9.57	111	111	0.00	0.00	157.21	0.00	158.71
9.64	111	111	0.00	0.00	157.21	0.00	157.21
9.70	111	111	0.00	0.00	157.21	0.00	157.21
9.77	106	111	5.00	1.50	157.54	0.00	157.21
9.83	111	111	0.00	0.00	157.54	0.00	159.04
9.90	114	111	-3.00	-0.90	157.34	0.00	157.54
9.97	111	111	0.00	0.00	157.34	0.00	156.44
10.03	111	111	0.00	0.00	157.34	0.00	157.34
10.10	111	111	0.00	0.00	157.34	0.00	157.34
10.16	111	111	0.00	0.00	157.34	0.00	157.34
10.23	106	111	5.00	1.50	157.67	0.00	157.34
10.30	106	111	5.00	1.50	158.00	0.00	159.17
10.36	106	111	5.00	1.50	158.33	0.00	159.50
10.43	106	111	5.00	1.50	158.66	0.00	159.83
10.49	114	111	-3.00	-0.90	160.00	0.00	160.16
10.56	114	111	-3.00	-0.90	159.80	0.00	159.10
10.63	106	111	5.00	1.50	160.13	0.00	158.90
10.69	114	111	-3.00	-0.90	160.00	0.00	161.63
10.76	114	111	-3.00	-0.90	159.80	0.00	159.10
10.82	114	111	-3.00	-0.90	159.60	0.00	158.90
10.89	114	111	-3.00	-0.90	159.41	0.00	158.70
10.96	111	111	0.00	0.00	159.41	0.00	158.51
11.02	111	111	0.00	0.00	159.41	0.00	159.41
11.09	106	111	5.00	1.50	159.74	0.00	159.41
11.15	114	111	-3.00	-0.90	160.00	0.00	161.24
11.22	111	111	0.00	0.00	160.00	0.00	159.10
11.29	114	111	-3.00	-0.90	160.00	0.00	160.00
11.35	111	111	0.00	0.00	160.00	0.00	159.10
11.42	114	111	-3.00	-0.90	160.00	0.00	160.00
11.48	114	111	-3.00	-0.90	159.80	0.00	159.10
11.55	106	111	5.00	1.50	160.13	0.00	158.90
11.62	114	111	-3.00	-0.90	160.00	0.00	161.63
11.68	114	111	-3.00	-0.90	159.80	0.00	159.10
11.75	106	111	5.00	1.50	160.13	0.00	158.90
11.81	114	111	-3.00	-0.90	160.00	0.00	161.63
11.88	106	111	5.00	1.50	160.33	0.00	159.10
11.95	114	111	-3.00	-0.90	160.00	0.00	161.83
12.01	106	111	5.00	1.50	160.33	0.00	159.10
12.08	114	111	-3.00	-0.90	160.00	0.00	161.83
12.14	106	111	5.00	1.50	160.33	0.00	159.10
12.21	114	111	-3.00	-0.90	160.00	0.00	161.83
12.28	111	111	0.00	0.00	160.00	0.00	159.10
12.34	114	111	-3.00	-0.90	160.00	0.00	160.00
12.41	111	111	0.00	0.00	160.00	0.00	159.10
12.47	106	111	5.00	1.50	160.00	0.00	160.00
12.54	114	111	-3.00	-0.90	160.00	0.00	161.50
12.61	111	111	0.00	0.00	160.00	0.00	159.10
12.67	114	111	-3.00	-0.90	160.00	0.00	160.00
12.74	111	111	0.00	0.00	160.00	0.00	159.10
12.80	106	111	5.00	1.50	160.00	0.00	160.00
12.87	114	111	-3.00	-0.90	160.00	0.00	161.50
