0.00	0	0	0.00	0.00	0.00	0.00	0.00
0.10	0	0	0.00	0.00	0.00	0.00	0.00
0.20	0	0	0.00	0.00	0.00	0.00	0.00
0.30	0	0	0.00	0.00	0.00	0.00	0.00
0.40	0	0	0.00	0.00	0.00	0.00	0.00
0.50	0	0	0.00	0.00	0.00	0.00	0.00
0.60	0	0	0.00	0.00	0.00	0.00	0.00
0.70	0	0	0.00	0.00	0.00	0.00	0.00
0.80	0	0	0.00	0.00	0.00	0.00	0.00
0.90	0	0	0.00	0.00	0.00	0.00	0.00
1.00	0	0	0.00	0.00	0.00	0.00	0.00
1.10	0	0	0.00	0.00	0.00	0.00	0.00
1.20	0	0	0.00	0.00	0.00	0.00	0.00
1.30	0	0	0.00	0.00	0.00	0.00	0.00
1.40	0	0	0.00	0.00	0.00	0.00	0.00
1.50	0	0	0.00	0.00	0.00	0.00	0.00
1.60	0	0	0.00	0.00	0.00	0.00	0.00
1.70	0	0	0.00	0.00	0.00	0.00	0.00
1.80	0	0	0.00	0.00	0.00	0.00	0.00
1.90	0	0	0.00	0.00	0.00	0.00	0.00
2.00	0	0	0.00	0.00	0.00	0.00	0.00
2.10	0	0	0.00	0.00	0.00	0.00	0.00
2.20	0	0	0.00	0.00	0.00	0.00	0.00
2.30	0	0	0.00	0.00	0.00	0.00	0.00
2.40	0	0	0.00	0.00	0.00	0.00	0.00
2.50	0	111	111.00	111.00	5.55	333.00	0.00
2.60	22	111	89.00	89.00	10.00	-66.00	116.55
2.70	56	111	55.00	55.00	12.75	-102.00	99.00
2.80	56	111	55.00	55.00	15.50	0.00	67.75
2.90	49	111	62.00	62.00	18.60	21.00	70.50
3.00	52	111	59.00	59.00	21.55	-9.00	80.60
3.10	52	111	59.00	59.00	24.50	0.00	80.55
3.20	58	111	53.00	53.00	27.15	-18.00	83.50
3.30	58	111	53.00	53.00	29.80	0.00	80.15
3.40	56	111	55.00	55.00	32.55	6.00	82.80
3.50	61	111	50.00	50.00	35.05	-15.00	87.55
3.60	58	111	53.00	53.00	37.70	9.00	85.05
3.70	65	111	46.00	46.00	40.00	-21.00	90.70
3.80	63	111	48.00	48.00	42.40	6.00	86.00
3.90	65	111	46.00	46.00	44.70	-6.00	90.40
4.00	66	111	45.00	45.00	46.95	-3.00	90.70
4.10	66	111	45.00	45.00	49.20	0.00	91.95
4.20	68	111	43.00	43.00	51.35	-6.00	94.20
4.30	65	111	46.00	46.00	53.65	9.00	94.35
4.40	70	111	41.00	41.00	55.70	-15.00	99.65
4.50	70	111	41.00	41.00	57.75	0.00	96.70
4.60	73	111	38.00	38.00	59.65	-9.00	98.75
4.70	72	111	39.00	39.00	61.60	3.00	97.65
4.80	73	111	38.00	38.00	63.50	-3.00	100.60
4.90	70	111	41.00	41.00	65.55	9.00	101.50
5.00	77	111	34.00	34.00	67.25	-21.00	106.55
5.10	72	111	39.00	39.00	69.20	15.00	101.25
5.20	75	111	36.00	36.00	71.00	-9.00	108.20
5.30	77	111	34.00	34.00	72.70	-6.00	107.00
5.40	77	111	34.00	34.00	74.40	0.00	106.70
5.50	79	111	32.00	32.00	76.00	-6.00	108.40
5.60	75	111	36.00	36.00	77.80	12.00	108.00
5.70	82	111	29.00	29.00	79.25	-21.00	113.80
5.80	77	111	34.00	34.00	80.95	15.00	108.25
5.90	82	111	29.00	29.00	82.40	-15.00	114.95
6.00	82	111	29.00	29.00	83.85	0.00	111.40
6.10	82	111	29.00	29.00	85.30	0.00	112.85
6.20	79	111	32.00	32.00	86.90	9.00	114.30
6.30	84	111	27.00	27.00	88.25	-15.00	118.90
6.40	84	111	27.00	27.00	89.60	0.00	115.25
6.50	84	111	27.00	27.00	90.95	0.00	116.60
6.60	86	111	25.00	25.00	92.20	-6.00	117.95
6.70	86	111	25.00	25.00	93.45	0.00	117.20
6.80	86	111	25.00	25.00	94.70	0.00	118.45
6.90	86	111	25.00	25.00	95.95	0.00	119.70
7.00	82	111	29.00	29.00	97.40	12.00	120.95
7.10	84	111	27.00	27.00	98.75	-6.00	126.40
7.20	86	111	25.00	25.00	100.00	-6.00	125.75
7.30	89	111	22.00	22.00	101.10	-9.00	125.00
7.40	89	111	22.00	22.00	102.20	0.00	123.10
7.50	91	111	20.00	20.00	103.20	-6.00	124.20
7.60	91	111	20.00	20.00	104.20	0.00	123.20
7.70	89	111	22.00	22.00	105.30	6.00	124.20
7.80	87	111	24.00	24.00	106.50	6.00	127.30
7.90	93	111	18.00	18.00	107.40	-18.00	130.50
8.00	93	111	18.00	18.00	108.30	0.00	125.40
8.10	91	111	20.00	20.00	109.30	6.00	126.30
8.20	87	111	24.00	24.00	110.50	12.00	129.30
8.30	89	111	22.00	22.00	111.60	-6.00	134.50
8.40	91	111	20.00	20.00	112.60	-6.00	133.60
8.50	94	111	17.00	17.00	113.45	-9.00	132.60
8.60	96	111	15.00	15.00	114.20	-6.00	130.45
8.70	94	111	17.00	17.00	115.05	6.00	129.20
8.80	94	111	17.00	17.00	115.90	0.00	132.05
8.90	94	111	17.00	17.00	116.75	0.00	132.90
9.00	96	111	15.00	15.00	117.50	-6.00	133.75
9.10	94	111	17.00	17.00	118.35	6.00	132.50
9.20	91	111	20.00	20.00	119.35	9.00	135.35
9.30	98	111	13.00	13.00	120.00	-21.00	139.35
9.40	96	111	15.00	15.00	120.75	6.00	133.00
9.50	93	111	18.00	18.00	121.65	9.00	135.75
9.60	98	111	13.00	13.00	122.30	-15.00	139.65
9.70	96	111	15.00	15.00	123.05	6.00	135.30
9.80	94	111	17.00	17.00	123.90	6.00	138.05
9.90	100	111	11.00	11.00	124.45	-18.00	140.90
10.00	98	111	13.00	13.00	125.10	6.00	135.45
10.10	94	111	17.00	17.00	125.95	12.00	138.10
10.20	100	111	11.00	11.00	126.50	-18.00	142.95
10.30	94	111	17.00	17.00	127.35	18.00	137.50
10.40	100	111	11.00	11.00	127.90	-18.00	144.35
10.50	96	111	15.00	15.00	128.65	12.00	138.90
10.60	101	111	10.00	10.00	129.15	-15.00	143.65
10.70	100	111	11.00	11.00	129.70	3.00	139.15
10.80	100	111	11.00	11.00	130.25	0.00	140.70
10.90	100	111	11.00	11.00	130.80	0.00	141.25
11.00	101	111	10.00	10.00	131.30	-3.00	141.80
11.10	101	111	10.00	10.00	131.80	0.00	141.30
11.20	100	111	11.00	11.00	132.35	3.00	141.80
11.30	101	111	10.00	10.00	132.85	-3.00	143.35
11.40	101	111	10.00	10.00	133.35	0.00	142.85
11.50	98	111	13.00	13.00	134.00	9.00	143.35
11.60	103	111	8.00	8.00	134.40	-15.00	147.00
11.70	103	111	8.00	8.00	134.80	0.00	142.40
11.80	101	111	10.00	10.00	135.30	6.00	142.80
11.90	98	111	13.00	13.00	135.95	9.00	145.30
12.00	103	111	8.00	8.00	136.35	-15.00	148.95
12.10	100	111	11.00	11.00	136.90	9.00	144.35
12.20	103	111	8.00	8.00	137.30	-9.00	147.90
12.30	100	111	11.00	11.00	137.85	9.00	145.30
12.40	103	111	8.00	8.00	138.25	-9.00	148.85
12.50	105	111	6.00	6.00	138.55	-6.00	146.25
12.60	103	111	8.00	8.00	138.95	6.00	144.55
12.70	103	111	8.00	8.00	139.35	0.00	146.95
12.80	103	111	8.00	8.00	139.75	0.00	147.35
12.90	103	111	8.00	8.00	140.15	0.00	147.75
13.00	100	111	11.00	11.00	140.70	9.00	148.15
13.10	105	111	6.00	6.00	141.00	-15.00	151.70
13.20	101	111	10.00	10.00	141.50	12.00	147.00
13.30	107	111	4.00	4.00	141.70	-18.00	151.50
13.40	105	111	6.00	6.00	142.00	6.00	145.70
13.50	100	111	11.00	11.00	142.55	15.00	148.00
13.60	105	111	6.00	6.00	142.85	-15.00	153.55
13.70	105	111	6.00	6.00	143.15	0.00	148.85
13.80	105	111	6.00	6.00	143.45	0.00	149.15
13.90	101	111	10.00	10.00	143.95	12.00	149.45
14.00	105	111	6.00	6.00	144.25	-12.00	153.95
14.10	101	111	10.00	10.00	144.75	12.00	150.25
14.20	107	111	4.00	4.00	144.95	-18.00	154.75
14.30	101	111	10.00	10.00	145.45	18.00	148.95
